method,model_size,parameters,seed,prune_amount,max_,original_max,original_max_time_elapsed,solve_time,sol_count,time_limit,first_solution
no_warm_start_dense_passing,"[10000, 10000, 10000, 10000, 1]",15030501,50,0.95,-inf,-inf,,687.8440325260162,0,600,
no_warm_start_dense_passing,"[100000, 100, 100, 1]",500706,50,0.95,3.932253658752565,3.68871021270752,97.46841621398926,601.6533086299896,43,600,
no_warm_start_dense_passing,"[100000, 1000, 1000, 1]",5052051,50,0.95,0.0324881792982936,0.0553139969706535,6.499438524246216,606.5990641117096,1,600,
no_warm_start_dense_passing,"[100000, 100, 100, 100, 1]",501306,50,0.95,0.8076264624876263,0.7588078379631042,378.7530570030213,601.3603129386902,2,600,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",110301,51,0.0,1.181117694244609,1.1811176538467407,562.3197088241577,600.4148931503296,423,600,0.91716331243515
no_warm_start_dense_passing,"[1000, 1000, 1000, 1]",2003001,51,0.0,0.4832388972681823,0.4832388460636139,25.118396759033203,604.4284217357635,2,600,0.7387897372245789
no_warm_start_dense_passing,"[1000, 100, 100, 100, 1]",120401,51,0.0,0.1875022361675315,0.187502235174179,1.2796893119812012,601.994647026062,86,600,0.3834312558174133
no_warm_start_dense_passing,"[1000, 1000, 1000, 1000, 1]",3004001,51,0.0,0.0888134603206363,0.0888134390115737,65.35763025283813,608.5380554199219,2,600,0.1603278964757919
no_warm_start_dense_passing,"[10000, 100, 100, 1]",1010301,51,0.0,2.38481982744982,2.384819507598877,581.515353679657,601.0969762802124,71,600,3.176995038986206
no_warm_start_dense_passing,"[10000, 1000, 1000, 1]",11003000,51,0.0,1.3348697637170894,1.334869623184204,146.56556797027588,610.000846862793,2,600,
no_warm_start_dense_passing,"[10000, 10000, 10000, 1]",200029988,51,0.0,-0.0578682811774547,-0.0578682087361812,827.6384515762329,828.8801779747009,1,600,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 1]",1020401,51,0.0,-0.0202496339231645,-0.0202496349811553,9.558714628219604,600.9773900508881,16,600,0.8064201474189758
no_warm_start_dense_passing,"[10000, 1000, 1000, 1000, 1]",12004000,51,0.0,-0.0112196657300414,-0.0112196691334247,611.3460869789124,611.4660904407501,1,600,
no_warm_start_dense_passing,"[10000, 10000, 10000, 10000, 1]",300039983,51,0.0,0.0150670832087743,0.0150669468566775,1085.8375642299652,1087.2234263420105,1,600,
no_warm_start_dense_passing,"[100000, 100, 100, 1]",10010300,51,0.0,10.45131029633884,10.45131015777588,438.9621930122376,604.631942987442,9,600,
